raceId,driverId,lap,position,time,milliseconds
1094,849,25,20,1:25.057,85057
1094,849,26,20,1:25.078,85078
1094,849,27,20,1:24.982,84982
1094,849,28,20,1:26.416,86416
1094,849,29,20,1:24.986,84986
1094,849,30,20,1:26.492,86492
1094,849,31,20,1:25.770,85770
1094,849,32,20,1:25.534,85534
1094,849,33,20,1:24.878,84878
1094,849,34,20,1:25.297,85297
1094,849,35,20,1:24.755,84755
1094,849,36,20,1:24.983,84983
1094,849,37,20,1:25.461,85461
1094,849,38,20,1:25.193,85193
1094,849,39,20,1:26.091,86091
1094,849,40,20,1:25.397,85397
1094,849,41,20,1:27.221,87221
1094,849,42,20,1:26.306,86306
1094,849,43,20,1:25.186,85186
1094,849,44,20,1:24.931,84931
1094,849,45,20,1:25.163,85163
1094,849,46,20,1:25.070,85070
1094,849,47,20,1:25.135,85135
1094,849,48,20,1:25.057,85057
1094,849,49,20,1:25.210,85210
1094,849,50,20,1:25.068,85068
1094,849,51,19,1:25.562,85562
1094,849,52,19,1:28.407,88407
1094,849,53,19,1:44.507,104507
1094,849,54,19,1:25.321,85321
1094,849,55,19,1:24.096,84096
1094,849,56,19,1:23.709,83709
1094,849,57,19,1:24.027,84027
1094,849,58,19,1:24.718,84718
1094,849,59,19,1:24.366,84366
1094,849,60,19,1:24.896,84896
1094,849,61,19,1:25.044,85044
1094,849,62,19,1:28.969,88969
1094,849,63,19,1:39.112,99112
1094,849,64,18,1:25.135,85135
1094,849,65,18,1:23.894,83894
1094,849,66,18,1:24.079,84079
1094,849,67,18,1:24.438,84438
1094,849,68,18,1:28.144,88144
1094,849,69,18,1:25.849,85849
1095,847,1,1,1:28.575,88575
1095,847,2,1,1:56.346,116346
1095,847,3,1,1:59.966,119966
1095,847,4,1,1:59.234,119234
1095,847,5,1,1:54.429,114429
1095,847,6,1,2:05.656,125656
1095,847,7,1,1:16.122,76122
1095,847,8,1,1:16.096,76096
1095,847,9,1,1:16.022,76022
1095,847,10,1,1:16.167,76167
1095,847,11,1,1:16.184,76184
1095,847,12,1,1:16.465,76465
1095,847,13,1,1:16.488,76488
1095,847,14,1,1:16.412,76412
1095,847,15,1,1:16.228,76228
1095,847,16,1,1:16.275,76275
1095,847,17,1,1:16.559,76559
1095,847,18,1,1:16.340,76340
1095,847,19,1,1:16.370,76370
1095,847,20,1,1:16.445,76445
1095,847,21,1,1:16.704,76704
1095,847,22,1,1:16.671,76671
1095,847,23,1,1:16.796,76796
1095,847,24,1,1:20.102,80102
1095,847,25,2,1:33.573,93573
1095,847,26,2,1:15.946,75946
1095,847,27,2,1:16.093,76093
1095,847,28,2,1:16.103,76103
1095,847,29,2,1:15.958,75958
1095,847,30,1,1:15.994,75994
1095,847,31,1,1:15.983,75983
1095,847,32,1,1:16.020,76020
1095,847,33,1,1:16.196,76196
1095,847,34,1,1:16.108,76108
1095,847,35,1,1:16.237,76237
1095,847,36,1,1:16.053,76053
1095,847,37,1,1:15.999,75999
1095,847,38,1,1:15.550,75550
1095,847,39,1,1:15.810,75810
1095,847,40,1,1:16.048,76048
1095,847,41,1,1:16.330,76330
1095,847,42,1,1:16.140,76140
1095,847,43,1,1:16.035,76035
1095,847,44,1,1:15.868,75868
1095,847,45,1,1:16.035,76035
1095,847,46,1,1:16.044,76044
1095,847,47,1,1:16.231,76231
1095,847,48,1,1:15.712,75712
1095,847,49,1,1:19.936,79936
1095,847,50,1,1:32.287,92287
1095,847,51,1,1:13.996,73996
1095,847,52,1,1:15.199,75199
1095,847,53,1,1:32.517,92517
1095,847,54,1,1:41.487,101487
1095,847,55,1,2:05.052,125052
1095,847,56,1,2:00.566,120566
1095,847,57,1,1:55.908,115908
1095,847,58,1,2:00.212,120212
1095,847,59,1,2:01.663,121663
1095,847,60,1,1:14.333,74333
1095,847,61,1,1:13.785,73785
1095,847,62,1,1:13.881,73881
1095,847,63,1,1:13.916,73916
1095,847,64,1,1:13.839,73839
1095,847,65,1,1:14.057,74057
1095,847,66,1,1:14.145,74145
1095,847,67,1,1:14.314,74314
1095,847,68,1,1:14.380,74380
1095,847,69,1,1:14.460,74460
1095,847,70,1,1:14.515,74515
1095,847,71,1,1:14.878,74878
1095,1,1,2,1:30.833,90833
1095,1,2,2,1:54.748,114748
1095,1,3,2,2:00.447,120447
1095,1,4,2,1:59.697,119697
1095,1,5,2,1:54.039,114039
1095,1,6,2,2:04.765,124765
1095,1,7,8,1:22.132,82132
1095,1,8,8,1:16.802,76802
1095,1,9,6,1:16.402,76402
1095,1,10,6,1:15.781,75781
1095,1,11,6,1:16.518,76518
1095,1,12,6,1:17.047,77047
1095,1,13,6,1:17.172,77172
1095,1,14,5,1:16.948,76948
1095,1,15,4,1:16.735,76735
1095,1,16,4,1:16.354,76354
1095,1,17,3,1:16.406,76406
1095,1,18,3,1:16.387,76387
1095,1,19,3,1:16.339,76339
1095,1,20,3,1:16.308,76308
1095,1,21,3,1:16.980,76980
1095,1,22,3,1:16.618,76618
1095,1,23,3,1:16.859,76859
1095,1,24,2,1:16.554,76554
1095,1,25,1,1:16.936,76936
1095,1,26,1,1:16.834,76834
1095,1,27,1,1:16.959,76959
1095,1,28,1,1:17.043,77043
1095,1,29,1,1:20.866,80866
1095,1,30,4,1:33.544,93544
1095,1,31,4,1:15.047,75047
1095,1,32,4,1:15.605,75605
1095,1,33,4,1:15.620,75620
1095,1,34,4,1:15.513,75513
1095,1,35,4,1:15.693,75693
1095,1,36,3,1:15.474,75474
1095,1,37,3,1:15.675,75675
1095,1,38,3,1:15.392,75392
1095,1,39,3,1:15.735,75735
1095,1,40,3,1:15.860,75860
1095,1,41,3,1:15.962,75962
1095,1,42,3,1:15.702,75702
1095,1,43,3,1:15.666,75666
1095,1,44,3,1:16.724,76724
1095,1,45,2,1:15.927,75927
1095,1,46,2,1:16.030,76030
1095,1,47,2,1:16.016,76016
1095,1,48,2,1:19.237,79237
1095,1,49,3,1:32.263,92263
1095,1,50,3,1:14.103,74103
1095,1,51,3,1:14.648,74648
1095,1,52,3,1:14.998,74998
1095,1,53,3,1:34.731,94731
1095,1,54,2,1:42.947,102947
1095,1,55,2,1:56.484,116484
1095,1,56,2,2:00.090,120090
1095,1,57,2,1:57.050,117050
1095,1,58,2,1:57.565,117565
1095,1,59,2,2:01.047,121047
1095,1,60,2,1:14.928,74928
1095,1,61,2,1:13.949,73949
1095,1,62,2,1:13.972,73972
1095,1,63,2,1:13.942,73942
1095,1,64,2,1:13.957,73957
1095,1,65,2,1:14.024,74024
1095,1,66,2,1:14.102,74102
1095,1,67,2,1:14.199,74199
1095,1,68,2,1:14.450,74450
1095,1,69,2,1:14.564,74564
1095,1,70,2,1:14.853,74853
1095,1,71,2,1:14.776,74776
1095,830,1,3,1:32.564,92564
1095,830,2,3,1:54.095,114095
1095,830,3,3,1:59.616,119616
1095,830,4,3,2:00.947,120947
1095,830,5,3,1:53.381,113381
1095,830,6,3,2:04.049,124049
1095,830,7,17,1:25.930,85930
1095,830,8,17,1:41.052,101052
1095,830,9,17,1:15.564,75564
1095,830,10,17,1:15.866,75866
1095,830,11,17,1:16.204,76204
1095,830,12,17,1:16.434,76434
1095,830,13,17,1:16.444,76444
1095,830,14,17,1:16.353,76353
1095,830,15,16,1:16.468,76468
1095,830,16,16,1:16.688,76688
1095,830,17,15,1:17.050,77050
1095,830,18,15,1:16.851,76851
1095,830,19,14,1:17.837,77837
1095,830,20,12,1:17.323,77323
1095,830,21,12,1:17.484,77484
1095,830,22,12,1:17.293,77293
1095,830,23,14,1:21.517,81517
1095,830,24,17,1:42.169,102169
1095,830,25,17,1:16.050,76050
1095,830,26,17,1:16.145,76145
1095,830,27,17,1:15.991,75991
1095,830,28,17,1:15.830,75830
1095,830,29,17,1:16.370,76370
1095,830,30,16,1:16.171,76171
1095,830,31,16,1:16.275,76275
1095,830,32,16,1:16.521,76521
1095,830,33,15,1:16.998,76998
1095,830,34,15,1:16.099,76099
1095,830,35,15,1:16.476,76476
1095,830,36,12,1:16.377,76377
1095,830,37,11,1:16.028,76028
1095,830,38,11,1:16.320,76320
1095,830,39,11,1:16.484,76484
1095,830,40,11,1:16.259,76259
1095,830,41,10,1:16.333,76333
1095,830,42,10,1:16.115,76115
1095,830,43,10,1:16.220,76220
1095,830,44,9,1:16.193,76193
1095,830,45,8,1:17.223,77223
1095,830,46,6,1:15.954,75954
1095,830,47,6,1:16.310,76310
1095,830,48,6,1:19.905,79905
1095,830,49,11,1:32.762,92762
1095,830,50,11,1:14.709,74709
1095,830,51,10,1:15.054,75054
1095,830,52,10,1:25.071,85071
1095,830,53,10,1:41.425,101425
1095,830,54,10,1:41.805,101805
1095,830,55,10,1:40.895,100895
1095,830,56,10,1:26.621,86621
1095,830,57,10,1:54.435,114435
1095,830,58,10,1:55.094,115094
1095,830,59,10,1:55.185,115185
1095,830,60,9,1:16.615,76615
1095,830,61,9,1:15.448,75448
1095,830,62,9,1:15.305,75305
1095,830,63,7,1:14.278,74278
1095,830,64,7,1:14.195,74195
1095,830,65,7,1:14.284,74284
1095,830,66,7,1:14.560,74560
1095,830,67,6,1:14.195,74195
1095,830,68,6,1:14.628,74628
1095,830,69,6,1:14.776,74776
1095,830,70,6,1:14.547,74547
1095,830,71,6,1:14.387,74387
1095,815,1,4,1:33.603,93603
1095,815,2,4,1:54.096,114096
1095,815,3,4,1:59.735,119735
1095,815,4,4,2:01.807,121807
1095,815,5,4,1:54.764,114764
1095,815,6,4,2:00.838,120838
1095,815,7,2,1:16.928,76928
1095,815,8,2,1:16.083,76083
1095,815,9,2,1:16.224,76224
1095,815,10,2,1:16.220,76220
1095,815,11,2,1:16.142,76142
1095,815,12,2,1:16.331,76331
1095,815,13,2,1:16.519,76519
1095,815,14,2,1:16.602,76602
1095,815,15,2,1:16.225,76225
1095,815,16,2,1:16.563,76563
1095,815,17,2,1:16.401,76401
1095,815,18,2,1:16.429,76429
1095,815,19,2,1:16.689,76689
1095,815,20,2,1:16.885,76885
1095,815,21,2,1:16.993,76993
1095,815,22,2,1:17.085,77085
1095,815,23,2,1:21.078,81078
1095,815,24,4,1:33.981,93981
1095,815,25,4,1:15.839,75839
1095,815,26,3,1:16.291,76291
1095,815,27,3,1:16.113,76113
1095,815,28,3,1:16.130,76130
1095,815,29,3,1:16.166,76166
1095,815,30,2,1:16.231,76231
1095,815,31,2,1:16.329,76329
1095,815,32,2,1:16.307,76307
1095,815,33,2,1:16.328,76328
1095,815,34,2,1:16.362,76362
1095,815,35,2,1:16.284,76284
1095,815,36,2,1:16.174,76174
1095,815,37,2,1:16.260,76260
1095,815,38,2,1:16.173,76173
1095,815,39,2,1:16.371,76371
1095,815,40,2,1:16.628,76628
1095,815,41,2,1:16.434,76434
1095,815,42,2,1:16.299,76299
1095,815,43,2,1:16.571,76571
1095,815,44,2,1:17.163,77163
1095,815,45,3,1:17.513,77513
1095,815,46,3,1:17.043,77043
1095,815,47,3,1:20.204,80204
1095,815,48,4,1:32.919,92919
1095,815,49,4,1:15.230,75230
1095,815,50,4,1:15.280,75280
1095,815,51,4,1:15.159,75159
1095,815,52,4,1:15.479,75479
1095,815,53,4,1:35.844,95844
1095,815,54,3,1:40.840,100840
1095,815,55,3,1:53.502,113502
1095,815,56,3,2:00.298,120298
1095,815,57,3,1:56.722,116722
1095,815,58,3,1:56.786,116786
1095,815,59,3,2:01.042,121042
1095,815,60,3,1:15.382,75382
1095,815,61,3,1:14.911,74911
1095,815,62,3,1:14.283,74283
1095,815,63,4,1:15.588,75588
1095,815,64,5,1:15.661,75661
1095,815,65,6,1:16.051,76051
1095,815,66,6,1:14.866,74866
1095,815,67,7,1:15.715,75715
1095,815,68,7,1:15.103,75103
1095,815,69,7,1:15.188,75188
1095,815,70,7,1:15.042,75042
1095,815,71,7,1:15.799,75799
1095,846,1,5,1:36.436,96436
1095,846,2,5,1:53.784,113784
1095,846,3,5,1:58.193,118193
1095,846,4,5,2:01.454,121454
1095,846,5,5,1:56.369,116369
1095,846,6,5,1:59.119,119119
1095,846,7,3,1:18.290,78290
1095,846,8,3,1:16.722,76722
1095,846,9,4,1:16.907,76907
1095,846,10,4,1:16.742,76742
1095,846,11,4,1:16.984,76984
1095,846,12,4,1:17.257,77257
1095,846,13,4,1:17.508,77508
1095,846,14,4,1:17.543,77543
1095,846,15,5,1:18.045,78045
1095,846,16,5,1:17.840,77840
1095,846,17,6,1:18.748,78748
1095,846,18,5,1:17.918,77918
1095,846,19,5,1:17.866,77866
1095,846,20,5,1:18.000,78000
1095,846,21,5,1:18.147,78147
1095,846,22,5,1:18.278,78278
1095,846,23,5,1:18.060,78060
1095,846,24,6,1:21.591,81591
1095,846,25,13,1:40.595,100595
1095,846,26,12,1:16.748,76748
1095,846,27,12,1:16.593,76593
1095,846,28,12,1:16.633,76633
1095,846,29,12,1:16.725,76725
1095,846,30,10,1:16.653,76653
1095,846,31,10,1:17.052,77052
1095,846,32,10,1:17.329,77329
1095,846,33,10,1:17.221,77221
1095,846,34,10,1:17.028,77028
1095,846,35,9,1:17.513,77513
1095,846,36,8,1:16.905,76905
1095,846,37,8,1:17.045,77045
1095,846,38,8,1:17.348,77348
1095,846,39,8,1:17.230,77230
1095,846,40,8,1:17.173,77173
1095,846,41,8,1:17.174,77174
1095,846,42,8,1:17.059,77059
1095,846,43,9,1:18.380,78380
1095,846,44,8,1:17.761,77761
1095,846,45,10,1:21.162,81162
1095,846,46,16,1:35.443,95443
1095,846,47,14,1:16.937,76937
1095,846,48,13,1:15.855,75855
1095,846,49,12,1:16.140,76140
1095,846,50,12,1:16.079,76079
1095,844,1,6,1:37.377,97377
1095,844,2,6,1:53.672,113672
1095,844,3,6,1:58.265,118265
1095,844,4,6,2:02.323,122323
1095,844,5,6,1:55.543,115543
1095,844,6,6,1:58.365,118365
1095,844,7,18,1:33.180,93180
1095,844,8,18,1:38.986,98986
1095,844,9,18,1:15.307,75307
1095,844,10,18,1:15.725,75725
1095,844,11,18,1:16.128,76128
1095,844,12,18,1:16.188,76188
1095,844,13,18,1:16.525,76525
1095,844,14,18,1:16.636,76636
1095,844,15,18,1:16.767,76767
1095,844,16,18,1:16.760,76760
1095,844,17,17,1:16.758,76758
1095,844,18,17,1:17.001,77001
1095,844,19,17,1:17.092,77092
1095,844,20,16,1:17.735,77735
1095,844,21,16,1:20.748,80748
1095,844,22,17,1:33.684,93684
1095,844,23,17,1:16.102,76102
1095,844,24,16,1:16.716,76716
1095,844,25,16,1:16.364,76364
1095,844,26,15,1:15.793,75793
1095,844,27,15,1:15.778,75778
1095,844,28,15,1:16.137,76137
1095,844,29,14,1:16.073,76073
1095,844,30,13,1:15.839,75839
1095,844,31,13,1:16.136,76136
1095,844,32,13,1:16.614,76614
1095,844,33,13,1:16.310,76310
1095,844,34,13,1:16.873,76873
1095,844,35,12,1:16.501,76501
1095,844,36,9,1:16.075,76075
1095,844,37,9,1:16.404,76404
1095,844,38,9,1:16.347,76347
1095,844,39,9,1:16.753,76753
1095,844,40,9,1:16.728,76728
1095,844,41,9,1:16.987,76987
1095,844,42,9,1:16.773,76773
1095,844,43,8,1:16.686,76686
1095,844,44,10,1:20.008,80008
1095,844,45,14,1:32.449,92449
1095,844,46,13,1:15.292,75292
1095,844,47,11,1:15.622,75622
1095,844,48,9,1:15.355,75355
1095,844,49,8,1:15.003,75003
1095,844,50,8,1:15.983,75983
1095,844,51,7,1:14.884,74884
1095,844,52,7,1:23.498,83498
1095,844,53,6,1:41.296,101296
1095,844,54,6,1:42.519,102519
1095,844,55,6,1:41.266,101266
1095,844,56,6,1:28.185,88185
1095,844,57,6,1:56.759,116759
1095,844,58,6,1:54.219,114219
1095,844,59,6,1:58.573,118573
1095,844,60,5,1:15.417,75417
1095,844,61,5,1:15.159,75159
1095,844,62,5,1:14.307,74307
1095,844,63,5,1:14.253,74253
1095,844,64,4,1:14.555,74555
1095,844,65,4,1:14.448,74448
1095,844,66,4,1:14.637,74637
1095,844,67,4,1:14.528,74528
1095,844,68,4,1:14.856,74856
1095,844,69,4,1:15.007,75007
1095,844,70,4,1:14.757,74757
1095,844,71,4,1:14.896,74896
1095,832,1,7,1:39.095,99095
1095,832,2,7,1:52.707,112707
1095,832,3,7,1:59.094,119094
1095,832,4,7,2:02.359,122359
1095,832,5,7,1:55.022,115022
1095,832,6,7,1:57.594,117594
1095,832,7,4,1:18.139,78139
1095,832,8,4,1:16.555,76555
1095,832,9,3,1:15.917,75917
1095,832,10,3,1:16.495,76495
1095,832,11,3,1:16.444,76444
1095,832,12,3,1:16.580,76580
1095,832,13,3,1:16.710,76710
1095,832,14,3,1:16.829,76829
1095,832,15,3,1:16.685,76685
1095,832,16,3,1:16.814,76814
1095,832,17,4,1:20.648,80648
1095,832,18,11,1:34.830,94830
1095,832,19,11,1:15.489,75489
1095,832,20,9,1:16.513,76513
1095,832,21,8,1:16.202,76202
1095,832,22,8,1:16.138,76138
1095,832,23,8,1:16.051,76051
1095,832,24,5,1:16.279,76279
1095,832,25,5,1:16.475,76475
1095,832,26,4,1:16.351,76351
1095,832,27,4,1:16.316,76316
1095,832,28,4,1:16.464,76464
1095,832,29,4,1:16.688,76688
1095,832,30,3,1:16.503,76503
1095,832,31,3,1:16.478,76478
1095,832,32,3,1:16.557,76557
1095,832,33,3,1:16.460,76460
1095,832,34,3,1:16.427,76427
1095,832,35,3,1:16.338,76338
1095,832,36,4,1:20.025,80025
1095,832,37,4,1:32.467,92467
1095,832,38,4,1:14.754,74754
1095,832,39,4,1:15.025,75025
1095,832,40,4,1:15.049,75049
1095,832,41,4,1:15.424,75424
1095,832,42,4,1:15.167,75167
1095,832,43,4,1:15.189,75189
1095,832,44,4,1:15.246,75246
1095,832,45,4,1:15.410,75410
1095,832,46,4,1:15.862,75862
1095,832,47,4,1:15.805,75805
1095,832,48,3,1:15.587,75587
1095,832,49,2,1:15.553,75553
1095,832,50,2,1:16.033,76033
1095,832,51,2,1:15.792,75792
1095,832,52,2,1:16.576,76576
1095,832,53,2,1:35.631,95631
1095,832,54,4,1:54.377,114377
1095,832,55,4,1:50.482,110482
1095,832,56,4,1:58.876,118876
1095,832,57,4,1:57.128,117128
1095,832,58,4,1:57.392,117392
1095,832,59,4,1:59.654,119654
1095,832,60,4,1:15.447,75447
1095,832,61,4,1:15.241,75241
1095,832,62,4,1:14.024,74024
1095,832,63,3,1:14.021,74021
1095,832,64,3,1:14.190,74190
1095,832,65,3,1:13.953,73953
1095,832,66,3,1:14.196,74196
1095,832,67,3,1:14.261,74261
1095,832,68,3,1:14.657,74657
1095,832,69,3,1:14.398,74398
1095,832,70,3,1:14.465,74465
1095,832,71,3,1:14.492,74492
1095,20,1,8,1:41.404,101404
1095,20,2,8,1:51.802,111802
1095,20,3,8,1:59.271,119271
1095,20,4,8,2:01.932,121932
1095,20,5,8,1:55.348,115348
1095,20,6,8,1:56.350,116350
1095,20,7,5,1:18.403,78403
1095,20,8,5,1:17.197,77197
1095,20,9,5,1:16.783,76783
1095,20,10,5,1:16.735,76735
1095,20,11,5,1:16.564,76564
1095,20,12,5,1:17.137,77137
1095,20,13,5,1:17.318,77318
1095,20,14,6,1:17.984,77984
1095,20,15,6,1:17.575,77575
1095,20,16,6,1:17.653,77653
1095,20,17,5,1:17.483,77483
1095,20,18,4,1:17.430,77430
1095,20,19,4,1:17.588,77588
1095,20,20,4,1:17.359,77359
1095,20,21,4,1:17.787,77787
1095,20,22,4,1:17.557,77557
1095,20,23,4,1:17.673,77673
1095,20,24,3,1:17.658,77658
1095,20,25,3,1:18.428,78428
1095,20,26,5,1:21.840,81840
1095,20,27,9,1:35.547,95547
1095,20,28,9,1:17.352,77352
1095,20,29,8,1:16.988,76988
1095,20,30,7,1:16.664,76664
1095,20,31,7,1:16.714,76714
1095,20,32,7,1:16.787,76787
1095,20,33,7,1:16.669,76669
1095,20,34,7,1:17.115,77115
1095,20,35,6,1:16.832,76832
1095,20,36,6,1:16.584,76584
1095,20,37,6,1:16.769,76769
1095,20,38,6,1:16.851,76851
1095,20,39,6,1:17.134,77134
1095,20,40,6,1:16.953,76953
1095,20,41,6,1:17.206,77206
1095,20,42,6,1:17.306,77306
1095,20,43,6,1:17.091,77091
1095,20,44,6,1:17.113,77113
1095,20,45,7,1:20.983,80983
1095,20,46,11,1:34.335,94335
1095,20,47,10,1:15.946,75946
1095,20,48,8,1:16.413,76413
1095,20,49,7,1:16.154,76154
1095,20,50,7,1:16.492,76492
1095,20,51,8,1:16.928,76928
1095,20,52,8,1:23.565,83565
1095,20,53,7,1:42.160,102160
1095,20,54,7,1:42.157,102157
1095,20,55,7,1:41.770,101770
1095,20,56,7,1:28.849,88849
1095,20,57,7,1:54.021,114021
1095,20,58,7,1:54.559,114559
1095,20,59,7,1:57.692,117692
1095,20,60,10,1:18.175,78175
1095,20,61,10,1:16.098,76098
1095,20,62,10,1:15.862,75862
1095,20,63,10,1:15.838,75838
1095,20,64,10,1:15.549,75549
1095,20,65,11,1:16.860,76860
1095,20,66,11,1:15.790,75790
1095,20,67,11,1:16.054,76054
1095,20,68,11,1:16.066,76066
1095,20,69,11,1:15.927,75927
1095,20,70,11,1:15.852,75852
1095,20,71,11,1:16.198,76198
1095,842,1,9,1:42.129,102129
1095,842,2,9,1:52.007,112007
1095,842,3,9,1:59.650,119650
1095,842,4,9,2:01.578,121578
1095,842,5,9,1:55.772,115772
1095,842,6,9,1:55.164,115164
1095,842,7,6,1:18.896,78896
1095,842,8,6,1:17.411,77411
1095,842,9,7,1:17.300,77300
1095,842,10,7,1:17.541,77541
1095,842,11,7,1:17.341,77341
1095,842,12,7,1:17.318,77318
1095,842,13,7,1:17.458,77458
1095,842,14,7,1:17.660,77660
1095,842,15,7,1:17.776,77776
1095,842,16,7,1:18.004,78004
1095,842,17,7,1:17.758,77758
1095,842,18,6,1:17.648,77648
1095,842,19,8,1:21.692,81692
1095,842,20,15,1:34.679,94679
1095,842,21,14,1:16.862,76862
1095,842,22,14,1:17.241,77241
1095,842,23,13,1:17.253,77253
1095,842,24,13,1:17.402,77402
1095,842,25,8,1:17.392,77392
1095,842,26,8,1:17.170,77170
1095,842,27,7,1:17.055,77055
1095,842,28,8,1:17.968,77968
1095,842,29,9,1:18.094,78094
1095,842,30,9,1:18.256,78256
1095,842,31,9,1:17.668,77668
1095,842,32,9,1:17.608,77608
1095,842,33,9,1:17.409,77409
1095,842,34,9,1:17.766,77766
1095,842,35,10,1:21.196,81196
1095,842,36,17,1:33.844,93844
1095,842,37,17,1:16.259,76259
1095,842,38,16,1:16.606,76606
1095,842,39,16,1:16.723,76723
1095,842,40,14,1:16.796,76796
1095,842,41,14,1:16.697,76697
1095,842,42,14,1:16.648,76648
1095,842,43,14,1:16.520,76520
1095,842,44,14,1:16.608,76608
1095,842,45,13,1:16.541,76541
1095,842,46,12,1:16.997,76997
1095,842,47,12,1:16.798,76798
1095,842,48,12,1:17.449,77449
1095,842,49,10,1:17.277,77277
1095,842,50,10,1:16.742,76742
1095,842,51,11,1:16.808,76808
1095,842,52,11,1:28.911,88911
1095,842,53,14,1:54.596,114596
1095,842,54,14,1:42.298,102298
1095,842,55,14,1:41.023,101023
1095,842,56,14,1:21.137,81137
1095,842,57,14,1:46.469,106469
1095,842,58,14,1:54.562,114562
1095,842,59,14,1:52.619,112619
1095,842,60,14,1:17.986,77986
1095,842,61,14,1:18.014,78014
1095,842,62,14,1:15.809,75809
1095,842,63,14,1:15.361,75361
1095,842,64,14,1:15.327,75327
1095,842,65,14,1:15.689,75689
1095,842,66,13,1:16.195,76195
1095,842,67,13,1:15.430,75430
1095,842,68,12,1:15.886,75886
1095,842,69,12,1:15.697,75697
1095,842,70,12,1:15.845,75845
1095,842,71,12,1:15.622,75622
1095,854,1,10,1:43.315,103315
1095,854,2,10,1:51.772,111772
1095,854,3,10,1:59.677,119677
1095,854,4,10,2:01.453,121453
1095,854,5,10,1:55.978,115978
1095,854,6,10,1:54.430,114430
1095,854,7,7,1:19.308,79308
1095,854,8,7,1:17.494,77494
1095,854,9,8,1:17.343,77343
1095,854,10,8,1:17.229,77229
1095,854,11,8,1:17.434,77434
1095,854,12,8,1:17.572,77572
1095,854,13,8,1:17.422,77422
1095,854,14,8,1:17.951,77951
1095,854,15,8,1:18.111,78111
1095,854,16,8,1:18.086,78086
1095,854,17,9,1:18.809,78809
1095,854,18,9,1:18.654,78654
1095,854,19,9,1:18.432,78432
1095,854,20,8,1:18.637,78637
1095,854,21,9,1:18.350,78350
1095,854,22,9,1:18.531,78531
1095,854,23,9,1:18.410,78410
1095,854,24,10,1:22.198,82198
1095,854,25,14,1:35.863,95863
1095,854,26,13,1:16.541,76541
1095,854,27,13,1:16.828,76828
1095,854,28,13,1:16.421,76421
1095,854,29,13,1:17.242,77242
1095,854,30,12,1:17.006,77006
1095,854,31,12,1:17.069,77069
1095,854,32,12,1:17.174,77174
1095,854,33,12,1:17.180,77180
1095,854,34,12,1:17.386,77386
1095,854,35,13,1:17.990,77990
1095,854,36,11,1:17.154,77154
1095,854,37,10,1:17.252,77252
1095,854,38,10,1:17.475,77475
1095,854,39,10,1:17.266,77266
1095,854,40,10,1:16.954,76954
1095,854,41,11,1:18.091,78091
1095,854,42,11,1:17.131,77131
1095,854,43,11,1:17.191,77191
1095,854,44,12,1:17.807,77807
1095,854,45,11,1:17.223,77223
1095,854,46,10,1:21.304,81304
1095,854,47,16,1:36.908,96908
1095,854,48,15,1:15.853,75853
1095,854,49,14,1:15.564,75564
1095,854,50,14,1:15.512,75512
1095,854,51,13,1:15.461,75461
1095,854,52,13,1:28.155,88155
1095,854,53,12,1:42.114,102114
1095,854,54,12,1:42.379,102379
1095,854,55,12,1:41.994,101994
1095,854,56,12,1:21.229,81229
1095,854,57,12,1:45.602,105602
1095,854,58,12,1:54.696,114696
1095,854,59,12,1:53.874,113874
1095,854,60,13,1:18.463,78463
1095,854,61,13,1:17.644,77644
1095,854,62,13,1:15.651,75651
1095,854,63,13,1:15.251,75251
1095,854,64,13,1:15.302,75302
1095,854,65,13,1:16.187,76187
1095,854,66,14,1:17.311,77311
1095,854,67,14,1:15.992,75992
1095,854,68,14,1:16.059,76059
1095,854,69,14,1:15.809,75809
1095,854,70,14,1:16.370,76370
1095,854,71,14,1:16.419,76419
1095,822,1,11,1:44.670,104670
1095,822,2,11,1:51.493,111493
1095,822,3,11,1:59.560,119560
1095,822,4,11,2:01.619,121619
1095,822,5,11,1:55.893,115893
1095,822,6,11,1:53.581,113581
1095,822,7,10,1:21.112,81112
1095,822,8,10,1:17.428,77428
1095,822,9,10,1:17.014,77014
1095,822,10,10,1:17.088,77088
1095,822,11,10,1:17.891,77891
1095,822,12,9,1:17.081,77081
1095,822,13,9,1:17.589,77589
1095,822,14,9,1:17.667,77667
1095,822,15,9,1:17.360,77360
1095,822,16,9,1:17.603,77603
1095,822,17,8,1:17.252,77252
1095,822,18,7,1:17.377,77377
1095,822,19,6,1:17.403,77403
1095,822,20,6,1:17.404,77404
1095,822,21,6,1:17.834,77834
1095,822,22,6,1:17.770,77770
